ID,Data Campionamento,Totalizzato (m3),Componenti nucleo,STAZIONE,TEMPERATURA MINIMA,TEMPERATURA MASSIMA,UMIDITA MINIMA,UMIDITA MASSIMA,PRECIPITAZIONI (mm),VENTO m/s,DIREZIONE
324052,09/09/23 15:00,172.319,1,MANTOVA CAMPO CANOA,29.4,31.6,45,50,0,1.7,180
324052,09/09/23 16:00,172.319,1,MANTOVA CAMPO CANOA,29.8,33.8,42,48,0,1.2,225
324052,09/09/23 17:00,172.319,1,MANTOVA CAMPO CANOA,30.6,35.7,38,48,0,0.9,180
324052,09/09/23 18:00,172.319,1,MANTOVA CAMPO CANOA,32.1,35.8,35,44,0,0.8,180
324052,09/09/23 19:00,172.319,1,MANTOVA CAMPO CANOA,30.6,33.6,40,48,0,0.5,113
324052,09/09/23 20:00,172.319,1,MANTOVA CAMPO CANOA,27.8,33.8,43,55,0,0.1,0
324052,09/09/23 21:00,172.319,1,MANTOVA CAMPO CANOA,25.6,27.8,53,62,0,0,0
324052,09/09/23 22:00,172.389,1,MANTOVA CAMPO CANOA,24.3,25.7,54,69,0,0.3,338
324052,09/09/23 23:00,172.389,1,MANTOVA CAMPO CANOA,23.3,24.9,55,63,0,0.1,68
324052,10/09/23 00:00,172.389,1,MANTOVA CAMPO CANOA,21.2,23.2,61,74,0,0.1,45
324052,10/09/23 01:00,172.389,1,MANTOVA CAMPO CANOA,20.7,21.3,73,79,0,0,45
324052,10/09/23 02:00,172.389,1,MANTOVA CAMPO CANOA,20.6,21,75,78,0,0,45
324052,10/09/23 03:00,172.389,1,MANTOVA CAMPO CANOA,20.5,20.9,78,87,0,0,68
324052,10/09/23 04:00,172.405,1,MANTOVA CAMPO CANOA,20.1,20.6,86,88,0,0.5,0
324052,10/09/23 05:00,172.405,1,MANTOVA CAMPO CANOA,20,20.5,84,88,0,0.2,0
324052,10/09/23 06:00,172.456,1,MANTOVA CAMPO CANOA,19.4,20.1,83,89,0,0.3,68
324052,10/09/23 07:00,172.456,1,MANTOVA CAMPO CANOA,19.5,20,85,92,0,0.2,68
324052,10/09/23 08:00,172.456,1,MANTOVA CAMPO CANOA,19.8,20.4,89,91,0,0.4,0
324052,10/09/23 09:00,172.456,1,MANTOVA CAMPO CANOA,20.4,21.4,89,92,0,1.2,338
324052,10/09/23 10:00,172.456,1,MANTOVA CAMPO CANOA,21.4,24.1,76,89,0,0.8,180
324052,10/09/23 11:00,172.456,1,MANTOVA CAMPO CANOA,24.1,27.1,65,79,0,0.9,315
324052,10/09/23 12:00,172.466,1,MANTOVA CAMPO CANOA,27.1,28.9,53,67,0,0.6,270
324052,10/09/23 13:00,172.487,1,MANTOVA CAMPO CANOA,28.9,31.6,45,54,0,0.4,180
324052,10/09/23 14:00,172.561,1,MANTOVA CAMPO CANOA,29.1,32.5,41,49,0,1,270
324052,10/09/23 15:00,172.571,1,MANTOVA CAMPO CANOA,28.9,33.2,43,49,0,1.1,180
324052,10/09/23 16:00,172.648,1,MANTOVA CAMPO CANOA,30.4,35.3,42,49,0,0.9,203
324052,10/09/23 17:00,172.648,1,MANTOVA CAMPO CANOA,29.5,33.9,42,48,0,1.5,293
324052,10/09/23 18:00,172.648,1,MANTOVA CAMPO CANOA,28.5,33.6,43,49,0,1.6,270
324052,10/09/23 19:00,172.648,1,MANTOVA CAMPO CANOA,29.1,32.4,43,52,0,1.1,270
324052,10/09/23 20:00,172.648,1,MANTOVA CAMPO CANOA,28,30.3,51,59,0,0.7,0
324052,10/09/23 21:00,172.648,1,MANTOVA CAMPO CANOA,25.3,28,56,76,0,0.2,0
324052,10/09/23 22:00,172.717,1,MANTOVA CAMPO CANOA,24.9,25.6,63,74,0,0.1,45
324052,10/09/23 23:00,172.717,1,MANTOVA CAMPO CANOA,23.3,25.1,64,74,0,0.1,68
324052,11/09/23 00:00,172.717,1,MANTOVA CAMPO CANOA,22.5,23.7,71,83,0,0.5,338
324052,11/09/23 01:00,172.717,1,MANTOVA CAMPO CANOA,20.9,22.7,74,78,0,0.1,45
324052,11/09/23 02:00,172.717,1,MANTOVA CAMPO CANOA,20,21.2,75,82,0,0,23
324052,11/09/23 03:00,172.717,1,MANTOVA CAMPO CANOA,20.1,20.7,79,83,0,0,23
324052,11/09/23 04:00,172.755,1,MANTOVA CAMPO CANOA,20.2,20.7,80,89,0,0.3,0
324052,11/09/23 05:00,172.757,1,MANTOVA CAMPO CANOA,20,20.5,86,91,0,0.2,23
324052,11/09/23 06:00,172.757,1,MANTOVA CAMPO CANOA,19.8,20.2,91,93,0,0,23
324052,11/09/23 07:00,172.757,1,MANTOVA CAMPO CANOA,19.4,19.8,93,95,0,0,135
324052,11/09/23 08:00,172.757,1,MANTOVA CAMPO CANOA,19.3,19.9,86,96,0,0.5,135
324052,11/09/23 09:00,172.757,1,MANTOVA CAMPO CANOA,19.8,21.2,83,87,0,0.7,158
324052,11/09/23 10:00,172.757,1,MANTOVA CAMPO CANOA,21.2,24.2,77,85,0,0.8,315
324052,11/09/23 11:00,172.757,1,MANTOVA CAMPO CANOA,24.3,26.1,68,77,0,1.1,180
324052,11/09/23 12:00,172.757,1,MANTOVA CAMPO CANOA,26,30.6,56,69,0,1,180
324052,11/09/23 13:00,172.798,1,MANTOVA CAMPO CANOA,29.5,30.8,56,60,0,0.8,293
324052,11/09/23 14:00,172.833,1,MANTOVA CAMPO CANOA,30.5,33.3,51,60,0,0.9,293
324052,11/09/23 15:00,172.834,1,MANTOVA CAMPO CANOA,29,34.1,44,55,0,1.2,270
324052,11/09/23 16:00,172.834,1,MANTOVA CAMPO CANOA,32,35.8,39,47,0,1,293
324052,11/09/23 17:00,172.874,1,MANTOVA CAMPO CANOA,30.8,36.3,37,46,0,0.8,315
324052,11/09/23 18:00,172.892,1,MANTOVA CAMPO CANOA,32,35.7,35,43,0,0.7,248
324052,11/09/23 19:00,172.893,1,MANTOVA CAMPO CANOA,30.8,34.3,39,47,0,0.2,0
324052,11/09/23 20:00,172.907,1,MANTOVA CAMPO CANOA,27.4,32,44,64,0,0,68
324052,11/09/23 21:00,172.907,1,MANTOVA CAMPO CANOA,25.4,27.3,58,74,0,0,68
324052,11/09/23 22:00,172.907,1,MANTOVA CAMPO CANOA,24.2,25.4,63,69,0,0.1,68
324052,11/09/23 23:00,172.921,1,MANTOVA CAMPO CANOA,24.3,25.2,62,67,0,0.3,68
324052,12/09/23 00:00,172.921,1,MANTOVA CAMPO CANOA,22,24.8,64,75,0,0.2,23
324052,12/09/23 01:00,172.921,1,MANTOVA CAMPO CANOA,20.9,22,74,80,0,0.1,68
324052,12/09/23 02:00,172.921,1,MANTOVA CAMPO CANOA,20.4,20.9,80,83,0,0,68
324052,12/09/23 03:00,172.921,1,MANTOVA CAMPO CANOA,19.6,20.4,81,85,0,0,68
324052,12/09/23 04:00,172.951,1,MANTOVA CAMPO CANOA,19,19.8,83,86,0,0,113
324052,12/09/23 05:00,172.953,1,MANTOVA CAMPO CANOA,18.5,19.1,85,87,0,0,113
324052,12/09/23 06:00,172.953,1,MANTOVA CAMPO CANOA,18.5,19.2,84,88,0,0,113
324052,12/09/23 07:00,172.953,1,MANTOVA CAMPO CANOA,19.2,19.5,82,85,0,0.1,90
324052,12/09/23 08:00,172.953,1,MANTOVA CAMPO CANOA,19.3,19.7,81,83,0,0,90
324052,12/09/23 09:00,172.953,1,MANTOVA CAMPO CANOA,19.6,22.3,76,83,0,0.2,90
324052,12/09/23 10:00,172.953,1,MANTOVA CAMPO CANOA,22.4,23.4,73,78,0,0.6,113
324052,12/09/23 11:00,172.953,1,MANTOVA CAMPO CANOA,23.1,25.3,70,79,0,1.1,203
324052,12/09/23 12:00,172.953,1,MANTOVA CAMPO CANOA,25.4,27.1,66,70,0,1.3,203
324052,12/09/23 13:00,172.953,1,MANTOVA CAMPO CANOA,27.1,29.1,58,66,0,1.1,180
324052,12/09/23 14:00,172.989,1,MANTOVA CAMPO CANOA,29.1,31.4,52,58,0,0.9,180
324052,12/09/23 15:00,172.989,1,MANTOVA CAMPO CANOA,31,33.1,48,55,0,0.9,180
324052,12/09/23 16:00,173.006,1,MANTOVA CAMPO CANOA,31.5,36.8,42,49,0,0.5,180
324052,12/09/23 17:00,173.006,1,MANTOVA CAMPO CANOA,32.4,36,41,45,0,0.6,203
324052,12/09/23 18:00,173.06,1,MANTOVA CAMPO CANOA,32.9,35.3,42,51,0,0.4,203
324052,12/09/23 19:00,173.09,1,MANTOVA CAMPO CANOA,29.9,35.9,45,61,0,0.1,225
324052,12/09/23 20:00,173.115,1,MANTOVA CAMPO CANOA,28.5,31.3,51,62,0,0.1,90
324052,12/09/23 21:00,173.115,1,MANTOVA CAMPO CANOA,26.9,28.5,56,64,0,0,90
324052,12/09/23 22:00,173.115,1,MANTOVA CAMPO CANOA,26.1,26.9,62,66,0,0.3,90
324052,12/09/23 23:00,173.115,1,MANTOVA CAMPO CANOA,24.9,26.7,62,69,0,0.9,45
324052,13/09/23 00:00,173.115,1,MANTOVA CAMPO CANOA,23.3,24.8,70,79,0,0.2,45
324052,13/09/23 01:00,173.115,1,MANTOVA CAMPO CANOA,23,23.2,79,81,0,0.2,45
324052,14/09/23 02:00,173.406,1,MANTOVA CAMPO CANOA,21.5,21.8,88,91,0,1.8,270
324052,14/09/23 03:00,173.406,1,MANTOVA CAMPO CANOA,21.2,21.7,89,91,0,1.8,270
324052,14/09/23 04:00,173.406,1,MANTOVA CAMPO CANOA,20.7,21.3,90,93,0,2,225
324052,14/09/23 05:00,173.406,1,MANTOVA CAMPO CANOA,20.5,20.8,92,93,0,2.2,270
324052,14/09/23 06:00,173.406,1,MANTOVA CAMPO CANOA,20,20.8,92,94,0,2,225
324052,14/09/23 07:00,173.422,1,MANTOVA CAMPO CANOA,19.7,20.2,94,95,0,2.2,293
324052,14/09/23 08:00,173.464,1,MANTOVA CAMPO CANOA,19.6,20.3,93,95,0,1.8,270
324052,14/09/23 09:00,173.464,1,MANTOVA CAMPO CANOA,20.2,20.6,92,93,0,1.7,225
324052,14/09/23 10:00,173.464,1,MANTOVA CAMPO CANOA,20.5,22.6,89,92,0,2,293
324052,14/09/23 11:00,173.464,1,MANTOVA CAMPO CANOA,22.7,25,79,89,0,2.1,315
324052,14/09/23 12:00,173.471,1,MANTOVA CAMPO CANOA,25,26.3,74,79,0,1.6,315
324052,14/09/23 13:00,173.477,1,MANTOVA CAMPO CANOA,25.8,27.6,67,76,0,1.4,293
324052,14/09/23 14:00,173.479,1,MANTOVA CAMPO CANOA,26.9,28.7,62,71,0,2,315
324052,14/09/23 15:00,173.494,1,MANTOVA CAMPO CANOA,27.6,31.1,56,63,0,1,0
324052,14/09/23 16:00,173.494,1,MANTOVA CAMPO CANOA,28.2,31.9,58,64,0,0.8,0
324052,14/09/23 17:00,173.494,1,MANTOVA CAMPO CANOA,28.6,31.2,58,62,0,0.6,23
324052,14/09/23 18:00,173.502,1,MANTOVA CAMPO CANOA,30.2,32.4,55,59,0,0.4,23
324052,14/09/23 19:00,173.508,1,MANTOVA CAMPO CANOA,27.8,30.5,59,67,0,0.6,23
324052,14/09/23 20:00,173.569,1,MANTOVA CAMPO CANOA,25.3,27.7,66,75,0,0.1,158
324052,14/09/23 21:00,173.569,1,MANTOVA CAMPO CANOA,24.5,25.3,74,78,0,0.3,23
324052,14/09/23 22:00,173.569,1,MANTOVA CAMPO CANOA,24.1,24.6,76,80,0,0.7,135
324052,14/09/23 23:00,173.569,1,MANTOVA CAMPO CANOA,23.3,24.4,76,80,0,0.5,90
324052,15/09/23 00:00,173.569,1,MANTOVA CAMPO CANOA,22.5,23.4,80,88,0,0.3,45
324052,15/09/23 01:00,173.569,1,MANTOVA CAMPO CANOA,22,22.5,86,90,0,0.6,45
324052,18/09/23 02:00,174.273,1,MANTOVA CAMPO CANOA,21.5,22,89,93,0,0.1,45
324052,18/09/23 03:00,174.273,1,MANTOVA CAMPO CANOA,21.3,21.6,93,95,0,0,45
324052,18/09/23 04:00,174.273,1,MANTOVA CAMPO CANOA,21.2,21.4,95,96,0,0.1,45
324052,18/09/23 05:00,174.273,1,MANTOVA CAMPO CANOA,21.1,21.3,95,96,0,0.1,45
324052,18/09/23 06:00,174.273,1,MANTOVA CAMPO CANOA,21.1,21.4,95,95,0,0,45
324052,18/09/23 07:00,174.298,1,MANTOVA CAMPO CANOA,20.5,21.2,95,96,0,0,45
324052,18/09/23 08:00,174.376,1,MANTOVA CAMPO CANOA,20.2,20.9,96,96,0,0,45
324052,18/09/23 09:00,174.393,1,MANTOVA CAMPO CANOA,20.9,22.7,91,96,0,0.1,180
324052,18/09/23 10:00,174.396,1,MANTOVA CAMPO CANOA,22.7,23.7,89,91,0,0.6,45
324052,18/09/23 11:00,174.398,1,MANTOVA CAMPO CANOA,23.8,24.8,86,89,0,0.9,68
324052,18/09/23 12:00,174.421,1,MANTOVA CAMPO CANOA,24.2,25,87,90,0,1.2,68
324052,18/09/23 13:00,174.461,1,MANTOVA CAMPO CANOA,24.8,25.4,84,87,0,1.1,45
324052,18/09/23 14:00,174.461,1,MANTOVA CAMPO CANOA,25.4,26.8,78,85,0,1.6,90
324052,18/09/23 15:00,174.461,1,MANTOVA CAMPO CANOA,26.2,27.1,73,78,0,1.2,68
324052,18/09/23 16:00,174.461,1,MANTOVA CAMPO CANOA,24.2,26.1,75,88,0,0.8,45
324052,18/09/23 17:00,174.461,1,MANTOVA CAMPO CANOA,24.4,26.2,83,89,0,0.6,68
324052,18/09/23 18:00,174.461,1,MANTOVA CAMPO CANOA,25.3,26.2,82,87,0,1.3,90
324052,18/09/23 19:00,174.461,1,MANTOVA CAMPO CANOA,25.2,25.7,80,87,0,1.6,113
324052,18/09/23 20:00,174.461,1,MANTOVA CAMPO CANOA,24.7,25.3,80,84,0,1,113
324052,18/09/23 21:00,174.461,1,MANTOVA CAMPO CANOA,24.9,26.1,65,83,0,2.7,203
324052,18/09/23 22:00,174.513,1,MANTOVA CAMPO CANOA,25,26.2,64,71,0,2.8,225
324052,18/09/23 23:00,174.519,1,MANTOVA CAMPO CANOA,23.4,25.1,70,79,0,1.1,338
324052,19/09/23 00:00,174.529,1,MANTOVA CAMPO CANOA,22.5,23.5,79,83,0,0.4,0
324052,19/09/23 01:00,174.529,1,MANTOVA CAMPO CANOA,22.1,22.6,83,86,0,0.3,0
324052,19/09/23 02:00,174.529,1,MANTOVA CAMPO CANOA,21.5,22.2,86,92,0,0.3,0
324052,19/09/23 03:00,174.529,1,MANTOVA CAMPO CANOA,21.1,21.6,90,93,0,0.5,158
324052,19/09/23 04:00,174.529,1,MANTOVA CAMPO CANOA,20.7,21.4,90,91,0,0.8,180
324052,19/09/23 05:00,174.538,1,MANTOVA CAMPO CANOA,20.5,21.3,89,91,0,1.5,270
324052,19/09/23 06:00,174.538,1,MANTOVA CAMPO CANOA,20.2,20.6,91,92,0,1.7,248
324052,19/09/23 07:00,174.538,1,MANTOVA CAMPO CANOA,19.6,20.7,91,94,0,1.6,180
324052,19/09/23 08:00,174.593,1,MANTOVA CAMPO CANOA,19.7,20.4,92,94,0,1.3,248
324052,19/09/23 09:00,174.608,1,MANTOVA CAMPO CANOA,20.2,21,92,94,0,2,293
324052,19/09/23 10:00,174.645,1,MANTOVA CAMPO CANOA,20.9,23,87,93,0,1.8,270
324052,19/09/23 11:00,174.688,1,MANTOVA CAMPO CANOA,22.9,24.4,82,88,0,2.1,270
324052,19/09/23 12:00,174.706,1,MANTOVA CAMPO CANOA,24.4,26,76,82,0,2.1,293
324052,19/09/23 13:00,174.71,1,MANTOVA CAMPO CANOA,26.1,28,67,76,0,1.1,270
324052,19/09/23 14:00,174.716,1,MANTOVA CAMPO CANOA,27.7,28.8,60,68,0,1.4,315
324052,19/09/23 15:00,174.717,1,MANTOVA CAMPO CANOA,28.4,29.8,55,61,0,1.9,270
324052,19/09/23 16:00,174.742,1,MANTOVA CAMPO CANOA,29.3,30.4,53,57,0,1.6,293
324052,19/09/23 17:00,174.742,1,MANTOVA CAMPO CANOA,28.9,31.6,50,55,0,1.1,270
324052,19/09/23 18:00,174.742,1,MANTOVA CAMPO CANOA,29.3,31,52,57,0,1,315
324052,19/09/23 19:00,174.794,1,MANTOVA CAMPO CANOA,29.7,30.9,53,57,0,0.1,90
324052,19/09/23 20:00,174.833,1,MANTOVA CAMPO CANOA,25.6,29.6,57,72,0,0,90
324052,19/09/23 21:00,174.846,1,MANTOVA CAMPO CANOA,24.6,25.8,67,74,0,0.2,90
324052,19/09/23 22:00,174.846,1,MANTOVA CAMPO CANOA,23.3,24.5,74,80,0,0.7,45
324052,19/09/23 23:00,174.846,1,MANTOVA CAMPO CANOA,23,23.4,79,80,0,0.5,23
324052,20/09/23 00:00,174.857,1,MANTOVA CAMPO CANOA,22.5,23.1,79,81,0,0.3,45
324052,20/09/23 01:00,174.857,1,MANTOVA CAMPO CANOA,22.4,22.6,79,81,0,0.4,45
365646,20/08/23 00:00,253.956,3,MANTOVA CAMPO CANOA,28,29.3,67,71,0,0.6,90
365646,20/08/23 01:00,253.956,3,MANTOVA CAMPO CANOA,26.3,28.1,72,78,0,0.1,45
365646,20/08/23 02:00,253.956,3,MANTOVA CAMPO CANOA,25.1,26.3,78,84,0,0.1,45
365646,20/08/23 03:00,253.956,3,MANTOVA CAMPO CANOA,24.7,25.2,84,86,0,0,45
365646,20/08/23 04:00,253.956,3,MANTOVA CAMPO CANOA,24.1,24.9,85,87,0,0.1,45
365646,20/08/23 05:00,253.956,3,MANTOVA CAMPO CANOA,23.7,24.2,87,89,0,0,45
365646,20/08/23 06:00,253.956,3,MANTOVA CAMPO CANOA,23.7,24.2,85,88,0,0.1,45
365646,20/08/23 07:00,253.956,3,MANTOVA CAMPO CANOA,23.7,23.9,87,89,0,0,45
365646,20/08/23 08:00,254.033,3,MANTOVA CAMPO CANOA,23.8,24.9,85,88,0,0,45
365646,20/08/23 09:00,254.117,3,MANTOVA CAMPO CANOA,25,27.5,78,86,0,0,45
365646,20/08/23 10:00,254.117,3,MANTOVA CAMPO CANOA,27.5,30.4,67,78,0,0.1,45
365646,20/08/23 11:00,254.117,3,MANTOVA CAMPO CANOA,30.5,32,62,67,0,0.7,203
365646,20/08/23 12:00,254.117,3,MANTOVA CAMPO CANOA,31,31.7,59,65,0,2.3,180
365646,20/08/23 13:00,254.117,3,MANTOVA CAMPO CANOA,30.5,33.8,56,62,0,1.8,180
365646,20/08/23 14:00,254.117,3,MANTOVA CAMPO CANOA,31.4,35.3,52,58,0,1.6,180
365646,20/08/23 15:00,254.117,3,MANTOVA CAMPO CANOA,33.5,35.5,47,56,0,1.4,180
365646,20/08/23 16:00,254.117,3,MANTOVA CAMPO CANOA,34.6,37.3,45,50,0,0.8,203
365646,20/08/23 17:00,254.188,3,MANTOVA CAMPO CANOA,36.2,38.4,42,48,0,0.9,248
365646,20/08/23 18:00,254.359,3,MANTOVA CAMPO CANOA,36.4,38.6,43,49,0,0.9,113
365646,20/08/23 19:00,254.365,3,MANTOVA CAMPO CANOA,35,37.8,45,50,0,1,113
365646,20/08/23 20:00,254.404,3,MANTOVA CAMPO CANOA,31,36.1,47,56,0,0.5,90
365646,20/08/23 21:00,254.544,3,MANTOVA CAMPO CANOA,31.3,32.4,56,66,0,1.2,113
365646,20/08/23 22:00,254.544,3,MANTOVA CAMPO CANOA,30.6,31.2,59,65,0,1.4,113
365646,20/08/23 23:00,254.549,3,MANTOVA CAMPO CANOA,29.8,30.7,59,63,0,1,113
365646,21/08/23 00:00,254.556,3,MANTOVA CAMPO CANOA,27.9,30.2,57,71,0,0.8,23
365646,21/08/23 01:00,254.556,3,MANTOVA CAMPO CANOA,27.3,28,70,75,0,0.1,68
365646,21/08/23 02:00,254.556,3,MANTOVA CAMPO CANOA,26.6,27.3,74,82,0,0,68
365646,21/08/23 03:00,254.556,3,MANTOVA CAMPO CANOA,26,26.7,76,81,0,0.2,68
365646,21/08/23 04:00,254.556,3,MANTOVA CAMPO CANOA,26,26.6,79,84,0,0.3,0
365646,21/08/23 05:00,254.562,3,MANTOVA CAMPO CANOA,25.5,26.2,84,87,0,0.3,0
365646,21/08/23 06:00,254.562,3,MANTOVA CAMPO CANOA,25.1,25.6,87,88,0,0.2,45
365646,21/08/23 07:00,254.562,3,MANTOVA CAMPO CANOA,24.9,25.2,87,91,0,0.1,23
365646,21/08/23 08:00,254.562,3,MANTOVA CAMPO CANOA,24.9,25.7,87,89,0,0.5,338
365646,21/08/23 09:00,254.562,3,MANTOVA CAMPO CANOA,25.7,27.5,84,89,0,0.4,338
365646,21/08/23 10:00,254.566,3,MANTOVA CAMPO CANOA,27.5,29.5,70,84,0,0.8,180
365646,21/08/23 11:00,254.643,3,MANTOVA CAMPO CANOA,29.6,32.2,60,70,0,1,180
365646,21/08/23 12:00,254.754,3,MANTOVA CAMPO CANOA,31.8,34.7,51,63,0,1.6,180
365646,21/08/23 13:00,254.825,3,MANTOVA CAMPO CANOA,31.6,36,50,56,0,1.7,180
365646,21/08/23 14:00,254.86,3,MANTOVA CAMPO CANOA,32.3,35.5,46,53,0,1.7,180
365646,21/08/23 15:00,254.86,3,MANTOVA CAMPO CANOA,34.4,36,44,50,0,1.9,180
365646,21/08/23 16:00,254.86,3,MANTOVA CAMPO CANOA,34.9,36.1,44,50,0,1.5,180
365646,21/08/23 17:00,254.86,3,MANTOVA CAMPO CANOA,34.9,37.7,42,50,0,1.6,180
365646,21/08/23 18:00,254.86,3,MANTOVA CAMPO CANOA,35.5,36.9,43,48,0,1.4,180
365646,21/08/23 19:00,254.86,3,MANTOVA CAMPO CANOA,35.6,36.7,44,48,0,1.1,180
365646,21/08/23 20:00,254.942,3,MANTOVA CAMPO CANOA,33.8,36.5,43,49,0,1.1,135
365646,21/08/23 21:00,254.976,3,MANTOVA CAMPO CANOA,31.5,35.1,48,58,0,0.4,113
365646,21/08/23 22:00,254.996,3,MANTOVA CAMPO CANOA,30.4,31.5,57,70,0,0.1,113
365646,21/08/23 23:00,255.059,3,MANTOVA CAMPO CANOA,29.4,30.5,61,77,0,0,113
365646,22/08/23 00:00,255.059,3,MANTOVA CAMPO CANOA,29.3,29.8,61,71,0,0.2,113
365646,22/08/23 01:00,255.059,3,MANTOVA CAMPO CANOA,27.6,29.5,62,72,0,0.1,23
365646,23/08/23 02:00,255.418,3,MANTOVA CAMPO CANOA,25.9,27.5,71,78,0,0.2,45
365646,23/08/23 03:00,255.418,3,MANTOVA CAMPO CANOA,25.4,26,78,82,0,0.4,158
365646,23/08/23 04:00,255.418,3,MANTOVA CAMPO CANOA,24.7,25.6,79,82,0,0,158
365646,23/08/23 05:00,255.421,3,MANTOVA CAMPO CANOA,24.2,24.7,81,84,0,0,158
365646,23/08/23 06:00,255.421,3,MANTOVA CAMPO CANOA,24.2,24.5,82,84,0,0,338
365646,23/08/23 07:00,255.421,3,MANTOVA CAMPO CANOA,24.2,24.9,82,88,0,0.5,113
365646,23/08/23 08:00,255.421,3,MANTOVA CAMPO CANOA,24.2,25.3,81,88,0,0.8,158
365646,23/08/23 09:00,255.522,3,MANTOVA CAMPO CANOA,25.4,27.1,75,82,0,1,180
365646,23/08/23 10:00,255.558,3,MANTOVA CAMPO CANOA,27,29.1,72,78,0,0.9,315
365646,23/08/23 11:00,255.573,3,MANTOVA CAMPO CANOA,29.1,31.9,60,73,0,1.5,315
365646,23/08/23 12:00,255.603,3,MANTOVA CAMPO CANOA,31.7,34.5,56,62,0,1.2,315
365646,23/08/23 13:00,255.603,3,MANTOVA CAMPO CANOA,33.3,38,50,57,0,0.7,293
365646,23/08/23 14:00,255.603,3,MANTOVA CAMPO CANOA,36.2,37.3,42,51,0,1.1,315
365646,23/08/23 15:00,255.603,3,MANTOVA CAMPO CANOA,36,37.1,44,50,0,1.4,315
365646,23/08/23 16:00,255.603,3,MANTOVA CAMPO CANOA,36.1,38.2,42,48,0,1.3,315
365646,23/08/23 17:00,255.603,3,MANTOVA CAMPO CANOA,37.8,40.8,35,49,0,0.8,293
365646,23/08/23 18:00,255.603,3,MANTOVA CAMPO CANOA,38.7,39.8,34,41,0,1.1,315
365646,23/08/23 19:00,255.603,3,MANTOVA CAMPO CANOA,37.3,38.8,38,43,0,1.4,113
365646,23/08/23 20:00,255.662,3,MANTOVA CAMPO CANOA,34.9,38.4,37,53,0,1.3,135
365646,23/08/23 21:00,255.736,3,MANTOVA CAMPO CANOA,33,37.1,43,52,0,0.2,0
365646,23/08/23 22:00,255.752,3,MANTOVA CAMPO CANOA,32.6,33.6,46,57,0,0.2,135
365646,23/08/23 23:00,255.752,3,MANTOVA CAMPO CANOA,30,32.7,51,65,0,0.1,45
365646,24/08/23 00:00,255.752,3,MANTOVA CAMPO CANOA,29.5,30,59,67,0,0.2,45
365646,24/08/23 01:00,255.752,3,MANTOVA CAMPO CANOA,29.2,30,51,59,0,0.1,68
365646,24/08/23 02:00,255.752,3,MANTOVA CAMPO CANOA,28.4,29.3,54,61,0,0.2,90
365646,24/08/23 03:00,255.752,3,MANTOVA CAMPO CANOA,26.7,28.4,61,72,0,0,45
365646,24/08/23 04:00,255.752,3,MANTOVA CAMPO CANOA,26.4,26.8,69,75,0,0.1,45
365646,24/08/23 05:00,255.752,3,MANTOVA CAMPO CANOA,25.9,26.4,74,81,0,0,248
365646,24/08/23 06:00,255.752,3,MANTOVA CAMPO CANOA,26,26.4,76,80,0,0,45
365646,24/08/23 07:00,255.758,3,MANTOVA CAMPO CANOA,24.6,26,79,84,0,0.1,68
365646,24/08/23 08:00,255.813,3,MANTOVA CAMPO CANOA,24.5,25.7,84,85,0,0.1,158
365646,24/08/23 09:00,255.867,3,MANTOVA CAMPO CANOA,25.7,27.8,77,86,0,0.4,315
365646,24/08/23 10:00,255.872,3,MANTOVA CAMPO CANOA,27.8,29.5,72,78,0,0.8,203
365646,24/08/23 11:00,255.879,3,MANTOVA CAMPO CANOA,29.4,30.8,66,73,0,2,180
365646,24/08/23 12:00,255.879,3,MANTOVA CAMPO CANOA,30.9,33.2,60,68,0,1.3,203
365646,24/08/23 13:00,255.892,3,MANTOVA CAMPO CANOA,32.1,35.8,53,63,0,2.1,180
365646,24/08/23 14:00,255.892,3,MANTOVA CAMPO CANOA,32.9,36.2,44,56,0,2.1,180
365646,24/08/23 15:00,255.914,3,MANTOVA CAMPO CANOA,33.3,37.7,41,54,0,2.4,180
365646,24/08/23 16:00,255.914,3,MANTOVA CAMPO CANOA,34.9,39.5,38,45,0,1.9,180
365646,24/08/23 17:00,255.929,3,MANTOVA CAMPO CANOA,36.4,39.3,37,49,0,1.9,180
365646,24/08/23 18:00,256.037,3,MANTOVA CAMPO CANOA,36.5,38.4,37,47,0,1.2,180
365646,24/08/23 19:00,256.037,3,MANTOVA CAMPO CANOA,36.5,40,37,50,0,0.3,113
365646,24/08/23 20:00,256.037,3,MANTOVA CAMPO CANOA,34.2,39.1,41,48,0,0.1,45
365646,24/08/23 21:00,256.103,3,MANTOVA CAMPO CANOA,31.8,35.5,47,61,0,0,45
365646,24/08/23 22:00,256.163,3,MANTOVA CAMPO CANOA,31.5,32.3,56,65,0,0.3,45
365646,24/08/23 23:00,256.193,3,MANTOVA CAMPO CANOA,30.2,31.5,64,66,0,0.2,45
365646,25/08/23 00:00,256.193,3,MANTOVA CAMPO CANOA,28.9,30.1,65,73,0,0.1,68
365646,25/08/23 01:00,256.201,3,MANTOVA CAMPO CANOA,28,28.9,73,76,0,0.1,45
365646,25/08/23 02:00,256.203,3,MANTOVA CAMPO CANOA,27.1,28,76,81,0,0,68
365646,25/08/23 03:00,256.203,3,MANTOVA CAMPO CANOA,26.5,27.1,78,82,0,0.1,68
365646,25/08/23 04:00,256.203,3,MANTOVA CAMPO CANOA,25.6,26.6,79,82,0,0,0
